#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-12-29-21-19-17
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1733589343.685078	CCNp5rA7XY1LCA0c5	172.25.21.151	10203	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001892	127.67.113.92	1733589006.957591	-1238528539.593002	1733589342.987143	1733589342.987143	0
1733589349.838175	Cfe0mC3dmaBvqA9ex2	172.25.21.151	26271	15.204.87.223	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1008813786.076543	0
1733589349.890260	Cfe0mC3dmaBvqA9ex2	172.25.21.151	26271	15.204.87.223	123	4	4	2	128.000000	0.000000	0.051804	0.001572	132.163.97.6	1733588500.625551	1008813786.076543	1733589349.180838	1733589349.181566	0
1733589408.940494	COeNSaRTTKyBHPVH3	172.25.21.151	14046	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-658345462.841820	0
1733589408.989924	COeNSaRTTKyBHPVH3	172.25.21.151	14046	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001526	0.001953	127.67.113.92	1733589006.957591	-658345462.841820	1733589408.292772	1733589408.292772	0
1733589410.411812	Ci23GzZVtnSrsW5fk	172.25.21.151	20902	45.79.51.42	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-1128397224.609439	0
1733589410.437314	Ci23GzZVtnSrsW5fk	172.25.21.151	20902	45.79.51.42	123	4	4	2	128.000000	0.000000	0.007462	0.030624	129.7.1.66	1733588411.805518	-1128397224.609439	1733589409.751711	1733589409.751741	0
1733589417.170221	C5shpw2PqTsJBz7kV9	172.25.21.151	4508	72.30.35.88	123	3	3	3	1024.000000	0.000002	0.040314	0.002457	72.30.35.88	1733588390.470514	1733588390.467658	1733588390.489296	1733589416.500396	0
1733589417.202540	C5shpw2PqTsJBz7kV9	172.25.21.151	4508	72.30.35.88	123	3	4	2	1024.000000	0.000000	0.000168	0.000549	98.139.133.62	1733588904.414779	1733589416.500396	1733589416.514651	1733589416.514675	0
1733589472.424731	CPfZ1s1bqVXHC5Jmw3	172.25.21.151	17776	192.155.88.241	123	4	3	0	128.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-848377691.539600	0
1733589472.444127	CPfZ1s1bqVXHC5Jmw3	172.25.21.151	17776	192.155.88.241	123	4	4	4	128.000000	0.000000	0.039474	0.002457	45.61.187.39	1733589131.930393	-848377691.539600	1733589471.762182	1733589471.762215	0
